block_number,experimental_condition,belief_id,critique_id,mc_id,task_type,task_id,response_1,reaction_time_1,response_2,reaction_time_2,response_3,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence (self-perceived),participant_identification
3,F,F6,F6,F6,Insight,I1,correct,33.5779951,"goed ten val gekomen, niet opgespannen nij de val",31.9698377,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F3,F3,F3,Insight,I2,correct,24.7696464,een kaart,22.820772,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F4,F4,F4,Insight,I9,correct,24.4475531,in dat jaar waren er geen keizers,33.5121014,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F9,F9,F9,RAT,R1,correct,24.7330435,feest,9.6807398,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F11,F11,F11,Insight,I10,correct,25.627005,als de zandloper van 7 minuten bijna afgelopen is ongeveer 3/4 draai je de andere zandloper om,75.3650712,2,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F10,F10,F10,Insight,I7,correct,25.9645367,als het bevroren is,28.5858552,4,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F8,F8,F8,Insight,I6,correct,30.8739165,braille schrift,17.2204515,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F5,F5,F5,RAT,R7,correct,24.028766,vissen,16.302897,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F7,F7,F7,RAT,R5,correct,27.9339427,bokaal,15.2709651,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F2,F2,F2,RAT,R2,correct,34.6325977,nederland,11.2041305,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
6,DFU,DFU5,DFU5,DFU5,Insight,I5,correct,34.4024116,zegel van kaart,17.9711602,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
6,DFU,DFU2,DFU2,DFU2,Insight,I8,correct,26.438436,marit> ruben>hem>coach,111.0582856,7,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
6,DFU,DFU1,DFU1,DFU1,Insight,I4,correct,32.9403335,m,16.2235664,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
6,DFU,DFU11,DFU11,DFU11,RAT,R11,correct,28.3864451,vliegtuig,18.5726267,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
