block_number,experimental_condition,belief_id,critique_id,mc_id,task_type,task_id,response_1,reaction_time_1,response_2,reaction_time_2,response_3,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence (self-perceived),participant_identification
4,DFU,DFU6,DFU6,DFU6,Insight,I2,correct,57.5402052999998,land,12.60567279998213,4,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
4,DFU,DFU3,DFU3,DFU3,Insight,I6,correct,43.083655700000236,braille,12.388211300014518,7,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
5,F,F7,F7,F7,RAT,R7,correct,21.372943299997132,ooievaar,16.18760919998749,4,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
5,F,F4,F4,F4,RAT,R5,correct,48.61412799998652,pqrkiet,11.710496500018053,1,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
5,F,F12,F12,F12,RAT,R3,correct,26.406171000009635,sneeuw,7.221227600006387,4,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
5,F,F2,F2,F2,Insight,I9,correct,21.795378200011328,er moet v C stqaan,70.93725360001554,7,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
6,DFU,DFU5,DFU5,DFU5,Insight,I4,correct,36.09370180001133,No Response,24.487682700011646,4,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
6,DFU,DFU4,DFU4,DFU4,RAT,R6,correct,31.637106800015317,bar,10.110903799999505,4,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
6,DFU,DFU10,DFU10,DFU10,RAT,R11,correct,30.010355800011894,gym,6.956082399992738,1,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
6,DFU,DFU2,DFU2,DFU2,Insight,I3,correct,30.643153600016376,een ei,15.323807299981127,4,18,Vrouw,ASO/doorstroomfinaliteit,2-3 uren,Boven gemiddeld,a78c4564-8cf5-4f36-9ec6-5dee248b0510
